Unnamed: 0,Name,Age,Overall rating,Potential,Team & Contract,ID,Height,Weight,foot,Best overall,Best position,Growth,Joined,Loan date end,Value,Wage,Release clause,Total attacking,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Total skill,Dribbling,Curve,FK Accuracy,Long passing,Ball control,Total movement,Acceleration,Sprint speed,Agility,Reactions,Balance,Total power,Shot power,Jumping,Stamina,Strength,Long shots,Total mentality,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Total defending,Marking,Standing tackle,Sliding tackle,Total goalkeeping,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Total stats,Base stats,Weak foot,Skill moves,Attacking work rate,Defensive work rate,International reputation,Body type,Pace / Diving,Shooting / Handling,Passing / Kicking,Dribbling / Reflexes,Defending / Pace,Physical / Positioning
"FIFA 11 Feb 22, 201174  75 Crossing87  88 Finishing73  82 Heading accuracy85  83 Short passing90  89 Volleys89  90 Dribbling81  78 Curve83  78 FK Accuracy73  70 Long passing93  91 Ball controland 31 more changes",Z. Ibrahimović ST CF,28,86,90,"Milan
2010 ~ 2014",41236,"192cm / 6'4""",84kg / 185lbs,Right,86,ST,4,"Sep 2, 2010",,€0,€0,€0,417,75,88,82,83,89,407,90,78,78,70,91,413,78,82,80,85,88,429,91,83,80,90,85,355,75,20,86,85,89,,86,15,40,31,59,13,15,10,9,12,2166,452,4,5,,,4,Normal (170-185),80,88,79,89,32,84
"FIFA 11 Feb 22, 201193  91 Finishing86  85 Volleys51  56 Long passing85  84 Ball control84  81 Acceleration85  82 Sprint speed86  83 Reactions90  89 Balance92  93 Shot power91  90 Jumpingand 16 more changes",D. Drogba ST CF,32,86,90,"Chelsea
2004 ~ 2012",31432,"189cm / 6'2""",91kg / 201lbs,Right,86,ST,4,"Jan 1, 2004",,€0,€0,€0,421,78,91,93,74,85,388,84,75,89,56,84,408,81,82,73,83,89,425,93,90,70,89,83,392,89,48,90,79,86,,83,22,32,29,49,10,11,8,6,14,2166,450,4,4,,,4,Normal (170-185),82,89,74,83,38,84
"FIFA 11 Feb 22, 201181  83 Finishing71  74 Sliding tackle91  89 Potential",S. Gerrard CAM CM RM LM,30,86,89,"Liverpool
1998 ~ 2011",13743,"183cm / 6'0""",83kg / 183lbs,Right,86,CAM,3,"Jan 1, 1998",,€0,€0,€0,413,87,83,73,90,80,424,75,85,85,89,90,388,78,81,60,86,83,421,95,68,86,82,90,406,85,68,85,86,82,,215,67,74,74,56,13,15,13,5,10,2323,488,4,3,,,4,Normal (170-185),80,87,88,79,71,83
"FIFA 11 Feb 22, 201162  59 Crossing76  73 Short passing57  54 Dribbling69  67 Long passing63  61 Ball control67  65 Acceleration70  68 Sprint speed86  84 Reactions71  66 Stamina90  89 Strengthand 15 more changes",Puyol CB RB LB,32,86,90,"FC Barcelona
1996 ~ 2013",13038,"178cm / 5'10""",80kg / 176lbs,Right,86,CB,4,"Jan 1, 1996",,€0,€0,€0,300,59,37,87,73,44,285,54,53,50,67,61,358,65,68,56,84,85,345,63,87,66,89,40,346,90,91,41,66,58,,271,91,90,90,54,13,8,14,10,9,1959,409,3,2,,,4,Normal (170-185),67,44,66,59,90,83
"FIFA 11 Feb 22, 201190  92 Finishing79  82 Heading accuracy75  78 Short passing84  85 Dribbling70  72 FK Accuracy64  65 Long passing84  87 Ball control89  91 Acceleration91  92 Sprint speed85  86 Agilityand 17 more changes",S. Eto'o ST RF LF RW,29,86,90,"Inter
2009 ~ 2014",9676,"180cm / 5'11""",75kg / 165lbs,Right,86,ST,4,"Jan 1, 2009",,€0,€0,€0,414,75,92,82,78,87,388,85,79,72,65,87,431,91,92,86,89,73,398,86,80,80,72,80,369,75,35,91,79,89,,94,20,39,35,53,7,10,11,13,12,2147,451,3,4,,,4,Lean (170-185),92,88,75,85,36,75
"FIFA 11 Feb 22, 201190  89 Finishing90  88 Short passing94  92 Long passing88  87 Ball control73  72 Acceleration74  73 Sprint speed90  89 Stamina92  91 Long shots89  88 Positioning87  86 Overall ratingand 11 more changes",F. Lampard CAM CM RM LM,32,86,88,"Chelsea
2001 ~ 2013",5471,"184cm / 6'0""",88kg / 194lbs,Right,86,CAM,2,"Jan 1, 2001",,€0,€0,€0,420,82,89,74,88,87,431,79,87,86,92,87,393,72,73,76,89,83,420,92,67,89,81,91,411,76,69,88,89,89,,180,53,63,64,59,12,14,15,10,8,2314,475,4,3,,,4,Normal (170-185),73,90,87,82,62,81
"FIFA 11 Feb 22, 201190  89 Potential",David Silva CAM LM LW CF,24,85,89,"Manchester City
2010 ~ 2014",168542,"171cm / 5'7""",67kg / 148lbs,Left,85,LM,4,"Sep 2, 2010",,€0,€0,€0,392,84,79,58,90,81,412,89,82,77,73,91,422,87,83,87,85,80,353,79,60,70,59,85,348,57,41,83,90,77,,82,23,30,29,57,13,9,13,9,13,2066,433,3,4,,,3,Normal (170-185),85,80,85,89,33,61
"FIFA 11 Feb 22, 2011International reputation 1   3",G. Higuaín ST CF RF CAM,22,85,87,"Real Madrid
2007 ~ 2016",167664,"184cm / 6'0""",81kg / 179lbs,Right,85,ST,2,"Jan 1, 2007",,€0,€0,€0,395,72,92,74,73,84,361,85,71,52,68,85,406,86,87,73,87,73,389,86,74,70,76,83,333,59,32,89,79,74,,42,18,11,13,44,6,13,8,6,11,1970,425,4,4,,,3,Normal (170-185),87,88,72,83,24,71
"FIFA 11 Feb 22, 201183  86 Finishing64  58 Heading accuracy87  89 Short passing78  75 Volleys85  87 Long passing88  90 Ball control83  85 Acceleration81  84 Sprint speed88  84 AgilityPosition 4 RM  LWand 25 more changes",S. Nasri CAM CM RW LW,23,85,90,"Arsenal
2008 ~ 2012",165239,"178cm / 5'10""",72kg / 159lbs,Right,85,RM,5,"Jan 1, 2008",,€0,€0,€0,390,82,86,58,89,75,432,88,84,83,87,90,418,85,84,84,85,80,353,77,64,73,61,78,349,58,39,80,89,83,,124,45,37,42,50,5,9,13,15,8,2116,447,4,4,,,3,Normal (170-185),84,82,87,88,42,64
"FIFA 11 Feb 22, 201187  88 Finishing80  82 Short passing92  93 Dribbling91  92 Acceleration70  71 Strength84  85 Overall ratingInternational reputation 3   4 Contract valid until 2012  2014",S. Agüero CF ST,22,85,90,"Atlético Madrid
2006 ~ 2014",153079,"175cm / 5'9""",75kg / 165lbs,Right,85,ST,5,"Jan 1, 2006",,€0,€0,€0,401,70,88,74,82,87,397,93,79,72,63,90,428,92,85,86,86,79,357,82,64,67,71,73,327,57,24,87,83,76,,45,13,20,12,59,13,15,6,11,14,2014,427,5,4,,,4,Normal (170-185),88,83,76,90,23,67
"FIFA 11 Feb 22, 201150  40 PositioningInternational reputation 2   3",Piqué CB RB CDM,23,85,88,"FC Barcelona
2008 ~ 2015",152729,"193cm / 6'4""",81kg / 179lbs,Right,85,CB,3,"Jan 1, 2008",,€0,€0,€0,330,50,53,85,85,57,310,64,43,43,84,76,365,70,73,59,84,79,336,50,81,78,85,42,344,69,89,40,77,69,,271,89,93,89,58,10,11,14,15,8,2014,434,3,3,,,3,Normal (170-185),72,51,72,69,90,80
"FIFA 11 Feb 22, 201168  69 Crossing41  39 Finishing87  85 Heading accuracy65  64 Short passing33  35 Dribbling67  69 Long passing70  65 Agility80  81 Reactions86  87 Balance85  87 Jumpingand 15 more changes",G. Chiellini CB LB LWB,25,85,90,"Juventus
2005 ~ 2013",138956,"186cm / 6'1""",76kg / 168lbs,Left,85,CB,5,"Jan 1, 2005",,€0,€0,€0,303,69,39,85,64,46,246,35,39,46,69,57,391,77,81,65,81,87,405,82,87,76,88,72,328,85,89,35,65,54,,271,90,90,91,52,7,13,11,12,9,1996,421,2,2,,,4,Normal (170-185),79,55,64,50,89,84
"FIFA 11 Feb 22, 201185  83 Finishing59  57 Heading accuracy79  77 Long passing93  92 Ball control85  84 Acceleration86  85 Sprint speed88  85 Reactions85  83 Shot power89  88 Long shots86  85 Overall ratingand 12 more changes",Kaká CAM CF LF RF,28,85,91,"Real Madrid
2009 ~ 2015",138449,"186cm / 6'1""",77kg / 170lbs,Right,85,CAM,6,"Jan 1, 2009",,€0,€0,€0,396,82,83,57,87,87,417,90,83,75,77,92,418,84,85,84,85,80,368,83,64,66,67,88,334,38,33,86,87,90,,63,20,22,21,55,8,15,15,9,8,2051,431,4,4,,,5,Normal (170-185),85,85,84,89,27,61
"FIFA 11 Feb 22, 201176  79 Heading accuracy86  84 Dribbling84  86 Ball control87  88 Acceleration80  78 Agility76  78 Jumping85  80 Interceptions80  82 Positioning78  80 Marking90  87 Standing tackleand 14 more changes",Maicon RWB RB,28,85,88,"Inter
2006 ~ 2013",135455,"184cm / 6'0""",77kg / 170lbs,Right,86,RW,3,"Jan 1, 2006",,€0,€0,€0,404,90,72,79,85,78,404,84,80,74,80,86,423,88,87,78,84,86,426,84,78,92,86,86,403,87,80,82,84,70,,252,80,87,85,46,10,5,8,9,14,2358,503,3,3,,,4,Normal (170-185),87,78,84,84,83,87
"FIFA 11 Feb 22, 201187  88 Ball control86  87 Long shots79  78 AggressionContract valid until 2012  2016",B. Schweinsteiger CM RM CDM LM,25,85,87,"FC Bayern München
1998 ~ 2016",121944,"183cm / 6'0""",76kg / 168lbs,Right,85,CAM,2,"Jan 1, 1998",,€0,€0,€0,406,83,78,69,91,85,419,85,87,71,88,88,379,67,71,74,87,80,403,88,63,87,78,87,416,78,86,84,86,82,,225,69,77,79,65,14,14,13,13,11,2313,480,3,3,,,4,Normal (170-185),69,83,87,85,76,80
"FIFA 11 Feb 22, 201187  84 Crossing66  71 Heading accuracy78  79 Long passing86  82 Acceleration83  84 Sprint speed85  84 AgilityPosition 1 RWB  RBPosition 2 LWB  LBPosition 3 RB  RWBPosition 4 LB  N/Aand 18 more changes",P. Lahm RB LB RWB,26,85,88,"FC Bayern München
1995 ~ 2016",121939,"170cm / 5'7""",64kg / 141lbs,Right,86,RWB,3,"Jan 1, 1995",,€0,€0,€0,352,84,43,71,88,66,383,82,77,59,79,86,410,82,84,84,91,69,338,57,67,86,61,67,379,69,92,73,83,62,,268,86,88,94,47,11,12,5,14,5,2177,459,4,3,,,4,Lean (170-185),83,54,83,83,87,69
"FIFA 11 Feb 22, 201175  76 Short passing65  72 Long passing68  60 Agility79  81 Reactions84  85 Jumping78  75 Stamina84  85 Strength65  59 PositioningInternational reputation 3   4 Skill moves 3   2",Lúcio CB SW,32,85,86,"Inter
2009 ~ 2012",107715,"188cm / 6'2""",82kg / 181lbs,Right,85,CB,1,"Jan 1, 2009",,€0,€0,€0,327,40,50,87,76,74,333,72,43,68,72,78,379,75,79,60,81,84,399,78,85,75,85,76,364,85,87,59,78,55,,264,87,90,87,44,6,10,5,15,8,2110,452,4,2,,,4,Normal (170-185),77,63,67,74,88,83
"FIFA 11 Feb 22, 20119  14 Long shots65  42 VisionInternational reputation 2   3",Valdés GK,28,85,86,"FC Barcelona
1992 ~ 2014",106573,"183cm / 6'0""",78kg / 172lbs,Right,85,GK,1,"Jan 1, 1992",,€0,€0,€0,80,10,10,11,39,10,110,12,11,12,38,37,327,62,60,58,79,68,235,29,81,46,65,14,161,47,27,19,42,26,,30,10,10,10,425,86,80,85,83,91,1368,486,3,1,,,3,Normal (170-185),86,80,85,91,61,83
"FIFA 11 Feb 22, 201191  90 Acceleration86  85 Sprint speed85  86 Agility93  85 Reactions78  80 Balance75  74 Stamina85  84 Positioning86  85 Overall ratingTeam Liverpool  Chelseaand 12 more changes",Fernando Torres ST CF,26,85,91,"Chelsea
2011 ~ 2016",49369,"185cm / 6'1""",78kg / 172lbs,Right,85,ST,6,"Jan 1, 2011",,€0,€0,€0,417,73,90,81,83,90,367,84,79,68,51,85,426,90,85,86,85,80,398,84,82,74,75,83,347,72,35,84,81,75,,68,21,18,29,54,14,13,8,9,10,2077,437,4,4,,,4,Normal (170-185),87,86,75,84,30,75
"FIFA 11 Feb 22, 201193  91 Finishing80  74 Heading accuracy87  83 FK Accuracy85  84 Acceleration83  82 Sprint speed87  85 Reactions78  75 Stamina94  93 Long shots87  85 Overall rating",D. Forlán ST CF RF RW,31,85,88,"Atlético Madrid
2007 ~ 2013",49072,"180cm / 5'11""",75kg / 165lbs,Right,85,ST,3,"Jan 1, 2007",,€0,€0,€0,406,73,91,74,82,86,392,82,78,83,64,85,408,84,82,79,85,78,415,90,80,75,77,93,323,49,23,86,83,82,,58,22,18,18,42,8,12,9,5,8,2044,431,5,3,,,3,Normal (170-185),83,90,78,83,26,71
"FIFA 11 Feb 22, 201191  90 Stamina88  87 Strength85  86 Interceptions",M. Essien CM CDM CB RM,27,85,89,"Chelsea
2005 ~ 2015",45674,"177cm / 5'10""",85kg / 187lbs,Right,86,CDM,4,"Jan 1, 2005",,€0,€0,€0,398,74,75,79,89,81,374,79,68,58,84,85,410,82,81,75,88,84,427,86,78,90,87,86,404,88,86,73,85,72,,262,83,91,88,40,6,14,6,5,9,2315,497,4,3,,,4,Normal (170-185),81,79,82,81,86,88
"FIFA 11 Feb 22, 201185  82 Crossing84  85 Finishing88  87 Short passing80  84 Volleys87  89 Ball control70  72 Acceleration72  73 Sprint speed76  87 Reactions75  76 Balance66  71 Staminaand 18 more changes",R. van der Vaart CAM CF CM,27,85,88,"Tottenham Hotspur
2010 ~ 2014",45574,"176cm / 5'9""",74kg / 163lbs,Left,85,CAM,3,"Sep 2, 2010",,€0,€0,€0,396,82,85,58,87,84,439,84,90,88,88,89,385,72,73,77,87,76,366,82,58,71,67,88,359,59,47,85,90,78,,78,23,33,22,55,11,11,5,15,13,2078,430,4,4,,,4,Normal (170-185),73,85,87,85,34,66
"FIFA 11 Feb 22, 201163  65 Finishing92  93 Short passing69  70 Dribbling95  94 Long passing82  83 Reactions85  82 Long shots75  77 Aggression91  92 Vision68  69 Sliding tackleInternational reputation 3   4",Xabi Alonso CM CDM,28,85,87,"Real Madrid
2009 ~ 2014",45197,"183cm / 6'0""",79kg / 174lbs,Right,85,CM,2,"Jan 1, 2009",,€0,€0,€0,387,79,65,73,93,77,415,70,81,83,94,87,357,65,72,64,83,73,395,86,68,81,78,82,417,77,84,86,92,78,,229,77,83,69,45,7,8,10,10,10,2245,465,4,2,,,4,Normal (170-185),69,75,89,75,79,78
"FIFA 11 Feb 22, 20119  14 Finishing9  13 Heading accuracy53  41 Vision9  14 Standing tackle8  13 Sliding tackle",Pepe Reina GK,27,85,86,"Liverpool
2005 ~ 2018",24630,"188cm / 6'2""",92kg / 203lbs,Right,85,GK,1,"Jan 1, 2005",,€0,€0,€0,68,11,14,13,19,11,77,10,11,11,22,23,294,50,63,50,82,49,227,29,75,44,64,15,163,59,23,18,41,22,,39,12,14,13,428,87,81,91,82,87,1296,485,4,1,,,3,Normal (170-185),87,81,91,87,57,82
"FIFA 11 Feb 22, 201194  93 Heading accuracy66  64 Ball control67  66 Sprint speed79  80 Reactions74  73 Stamina91  90 Aggression87  86 Marking91  90 Standing tackle87  86 Sliding tackleWeak foot 3   4 and 11 more changes",J. Terry CB SW,29,85,90,"Chelsea
1998 ~ 2014",13732,"187cm / 6'2""",90kg / 198lbs,Right,85,CB,5,"Jan 1, 1998",,€0,€0,€0,315,55,46,93,66,55,250,45,44,31,66,64,339,61,66,49,80,83,347,61,91,73,89,33,329,90,86,38,63,52,,262,86,90,86,48,14,5,6,15,8,1890,399,4,2,,,4,Normal (170-185),64,47,60,55,88,85
,R. Ferdinand CB CDM SW,31,85,89,"Manchester United
2002 ~ 2013",7289,"192cm / 6'4""",82kg / 181lbs,Right,85,CB,4,"Jan 1, 2002",,€0,€0,€0,296,45,39,87,74,51,276,58,51,27,73,67,356,71,73,52,80,80,324,59,87,65,84,29,328,84,89,32,69,54,,269,88,94,87,40,12,9,5,9,5,1889,409,3,2,,,4,Normal (170-185),72,42,64,62,90,79
"FIFA 11 Feb 22, 20119  19 Crossing8  12 Heading accuracy33  38 Short passing7  15 Volleys11  14 Dribbling8  12 Curve9  12 FK Accuracy26  35 Ball control45  55 Acceleration45  55 Sprint speedand 26 more changes",G. Buffon GK,32,85,90,"Juventus
2001 ~ 2013",1179,"191cm / 6'3""",83kg / 183lbs,Right,85,GK,5,"Jan 1, 2001",,€0,€0,€0,94,19,10,12,38,15,115,14,12,12,42,35,313,55,55,58,80,65,252,54,75,50,60,13,195,80,31,11,49,24,,38,11,8,19,417,86,86,70,88,87,1424,472,2,1,,,5,Normal (170-185),86,86,70,87,55,88
"FIFA 11 Feb 22, 201182  83 Crossing81  87 Finishing69  68 Heading accuracy76  82 Short passing71  73 Volleys87  85 Dribbling83  85 FK Accuracy68  79 Long passing87  85 Ball control87  84 Accelerationand 23 more changes",Hulk RW CF RF ST,23,84,87,"Porto
2008 ~ 2014",189362,"180cm / 5'11""",75kg / 165lbs,Left,84,CF,3,"Jan 1, 2008",,€0,€0,€0,393,83,87,68,82,73,418,85,84,85,79,85,420,84,87,82,82,85,405,90,67,75,86,87,368,78,42,85,77,86,,106,33,49,24,46,6,10,7,11,12,2156,462,3,4,,,2,Stocky (170-185),86,87,81,85,42,81
"FIFA 11 Feb 22, 201191  90 Finishing78  77 Short passing22  28 Standing tackle85  84 Overall ratingTeam VfL Wolfsburg  Manchester CityJoined Jan 1, 2007  Jan 1, 2011Contract valid until 2013  2015",E. Džeko ST,24,84,89,"Manchester City
2011 ~ 2015",180930,"193cm / 6'4""",84kg / 185lbs,Right,84,ST,5,"Jan 1, 2011",,€0,€0,€0,407,71,90,80,77,89,348,82,70,54,57,85,408,79,82,76,87,84,406,88,81,74,78,85,336,52,51,83,76,74,,55,11,28,16,63,9,11,13,15,15,2023,426,4,3,,,3,Lean (170-185),81,87,71,83,32,72
"FIFA 11 Feb 22, 201163  70 Crossing80  90 Finishing77  84 Heading accuracy74  75 Short passing81  83 Volleys78  80 Dribbling67  75 Curve55  60 FK Accuracy80  81 Ball control83  84 Accelerationand 31 more changes",E. Cavani ST RF CF RW,23,84,89,"Napoli
2010 ~ 2011",179813,"184cm / 6'0""",71kg / 157lbs,Right,84,ST,5,"Sep 2, 2010",,€0,€0,€0,402,70,90,84,75,83,346,80,75,60,50,81,419,84,86,85,83,81,424,86,85,92,77,84,377,80,55,88,75,79,,147,50,50,47,53,12,5,13,13,10,2168,459,3,3,,,2,Lean (170-185),85,87,70,81,54,82
